no;Dependen;Independen_1;Independen_2;Independen_3;Independen_4;Independen_5;Independen_6;Independen_7;Independen_8;Independen_9;Independen_10;Independen_11;Independen_12;Independen_13
16928;1;52;0;0;0;4;1;4.055123849;1;0;0;1;3.313186504;1
16929;1;44;0;0;0;4;1;3.442019376;1;0;0;1;3.454099957;1
16930;1;25;0;0;1;3;1;2.414503009;1;0;0;1;2.80016549;1
16931;1;54;0;0;0;3;1;2.343407088;1;0;0;1;4.284668735;1
16932;1;45;1;0;0;4;1;3.649658741;1;0;0;1;4.2782674;0
16933;3;46;NA;NA;0;4;0;NA;0;0;1;1;4.244365849;NA
16934;2;47;1;0;0;5;1;2.748872196;0;1;0;1;NA;0
16935;2;34;0;0;0;4;1;2.774190004;0;1;0;1;3.159452404;1
16936;2;49;1;0;0;5;1;3.850329436;0;1;0;1;NA;0
16937;1;49;0;1;0;4;0;NA;1;0;0;1;4.2782674;0
16938;1;46;0;0;0;5;0;NA;1;0;0;1;3.530311983;1
16939;2;49;0;1;0;4;1;3.729701449;0;1;0;1;4.083873262;0
16940;1;41;0;0;0;4;1;2.782158173;1;0;0;1;3.710283363;1
16941;2;52;1;0;0;4;1;1.22644566;0;1;0;1;4.191983032;0
16942;2;52;0;1;0;4;1;3.912023005;0;1;0;1;4.17438727;0
16943;NA;38;NA;NA;0;2;1;2.494476101;NA;NA;NA;1;NA;NA
16944;1;38;0;0;0;4;1;1.793360751;1;0;0;1;1.474907019;1
16945;1;38;0;0;0;4;0;NA;1;0;0;1;3.958979989;1
16946;2;50;1;0;0;3;0;NA;0;1;0;1;4.565949473;0
16947;2;36;0;0;0;5;0;NA;0;1;0;1;3.58512022;1
16948;1;49;0;0;0;4;1;3.690480735;1;0;0;1;3.872802292;1
16949;2;40;1;0;2;4;1;3.394766491;0;1;0;1;3.748393582;0
16950;1;27;0;0;1;4;1;3.442019376;1;0;0;1;3.310683374;1
16951;1;35;0;0;0;5;1;2.158003864;1;0;0;1;3.123565645;1
16952;1;29;0;0;1;5;1;5.521460918;1;0;0;1;2.214174136;1
16953;1;43;0;0;0;1;0;NA;1;0;0;1;3.451207802;1
16954;2;50;1;0;0;5;1;3.872802292;0;1;0;1;3.361976669;0
16955;2;49;0;0;0;4;1;3.170085661;0;1;0;1;3.292983797;1
16956;3;33;0;0;1;4;1;3.506557897;0;0;1;1;3.179655112;1
16957;2;49;0;0;0;4;0;NA;0;1;0;0;NA;1
16958;1;28;0;0;2;2;1;2.525728644;1;0;0;1;2.95651156;1
16959;2;43;1;0;0;3;1;3.789420683;0;1;0;1;4.2782674;0
16960;2;35;0;0;0;3;1;4.095945844;0;1;0;1;4.127444511;1
16961;2;44;0;0;0;3;1;2.445685937;0;1;0;1;3.872802292;1
16962;1;48;1;0;0;3;1;3.036554268;1;0;0;1;3.729701449;0
16963;1;38;0;1;1;5;0;NA;1;0;0;1;3.674351354;0
16964;3;33;NA;NA;1;5;1;3.778491613;0;0;1;1;2.95651156;NA
16965;1;27;0;1;0;2;0;NA;1;0;0;1;3.808560024;0
16966;1;34;0;0;1;5;1;3.544298225;1;0;0;1;NA;1
16967;1;46;1;0;0;3;1;1.510004015;1;0;0;1;4.565949473;0
16968;2;50;1;0;0;3;0;NA;0;1;0;1;3.940460941;0
16969;1;36;1;0;0;3;1;4.079816462;1;0;0;1;3.394766491;0
16970;2;52;0;0;0;4;1;4.171848123;0;1;0;1;3.467337184;1
16971;1;28;0;0;0;4;1;3.072272351;1;0;0;1;3.102053866;1
16972;1;50;0;0;0;5;1;3.256616153;1;0;0;1;3.516127348;1
16973;1;50;1;0;0;3;1;8.03915739;1;0;0;1;3.968112472;0
16974;1;47;0;0;0;5;1;3.598365447;1;0;0;1;4.565949473;1
16975;3;29;0;0;1;4;1;3.520200674;0;0;1;1;3.520200674;1
16976;1;35;0;0;0;2;1;2.774190004;1;0;0;1;3.074294596;1
16977;2;49;0;0;0;5;1;4.160484365;0;1;0;1;NA;1
16978;1;34;0;0;1;4;0;NA;1;0;0;1;NA;1
16979;2;34;1;0;0;2;0;NA;0;1;0;0;NA;0
16980;1;43;0;0;0;4;1;3.442019376;1;0;0;1;3.233966071;1
16981;1;43;0;1;0;5;0;NA;1;0;0;1;4.679278158;0
16982;NA;52;0;0;0;2;1;2.514678808;NA;NA;NA;1;3.218875825;1
16983;1;52;1;0;0;3;1;3.164808604;1;0;0;1;3.821508998;0
16984;1;42;0;0;0;4;1;3.143723102;1;0;0;1;3.516127348;1
16985;NA;51;NA;NA;0;5;1;3.460037882;NA;NA;NA;1;4.449415657;NA
16986;1;26;0;0;1;5;1;2.95651156;1;0;0;1;3.551218668;1
16987;2;43;0;0;0;5;0;NA;0;1;0;1;3.292641975;1
16988;2;35;1;0;1;5;0;NA;0;1;0;1;3.642969753;0
16989;NA;36;0;0;0;5;0;NA;NA;NA;NA;1;2.694627181;1
16990;1;25;1;0;0;3;0;NA;1;0;0;1;3.074294596;0
16991;2;48;1;0;0;4;0;NA;0;1;0;1;3.872802292;0
16992;1;54;0;0;0;3;1;3.58512022;1;0;0;1;3.767441777;1
16993;2;39;NA;NA;0;2;0;NA;0;1;0;1;NA;NA
16994;2;33;NA;NA;3;5;1;2.08213677;0;1;0;NA;NA;NA
16995;1;43;0;0;0;4;1;2.802360881;1;0;0;1;3.457286848;1
16996;1;29;0;0;1;5;1;2.873129951;1;0;0;1;3.310683374;1
16997;1;43;1;0;0;4;1;3.58512022;1;0;0;1;3.710283363;0
16998;1;52;0;0;0;4;0;NA;1;0;0;1;3.915104672;1
16999;3;40;1;0;0;5;1;3.821508998;0;0;1;1;4.230476737;0
17000;1;33;0;0;0;4;1;NA;1;0;0;1;NA;1
17001;2;49;1;0;0;5;1;4.569941494;0;1;0;1;4.853631545;0
17002;3;33;0;1;1;4;1;4.422848629;0;0;1;1;3.872802292;0
17003;3;48;0;1;0;5;1;3.872802292;0;0;1;1;3.872802292;0
17004;1;29;0;1;0;5;1;2.733368009;1;0;0;1;3.872802292;0
17005;2;48;1;0;0;4;1;3.744968921;0;1;0;1;3.872802292;0
17006;1;30;0;1;0;4;0;NA;1;0;0;0;NA;0
17007;NA;51;NA;NA;0;3;1;3.912023005;NA;NA;NA;1;2.445685937;NA
17008;2;48;0;0;0;3;1;2.486507931;0;1;0;1;3.005301725;1
17009;2;46;1;0;0;4;1;4.422848629;0;1;0;1;4.645992181;0
17010;2;51;1;0;0;3;1;4.671309988;0;1;0;0;NA;0
17011;2;43;0;0;0;4;1;3.902361095;0;1;0;1;3.159452404;1
17012;1;47;0;0;0;2;1;3.308487984;1;0;0;1;3.104931566;1
17013;1;39;0;0;0;3;0;NA;1;0;0;1;3.138833117;1
17014;3;52;NA;NA;0;4;1;NA;0;0;1;1;5.277115159;NA
17015;2;41;NA;NA;0;4;1;3.179655112;0;1;0;1;4.141691378;NA
17016;2;43;1;0;1;4;0;NA;0;1;0;1;4.43241808;0
17017;1;44;0;0;0;4;1;4.180286992;1;0;0;1;4.291512627;1
17018;1;39;0;0;0;4;1;4.291512627;1;0;0;1;4.180286992;1
17019;1;46;0;0;0;4;1;NA;1;0;0;0;NA;1
17020;3;28;0;1;1;5;1;3.872802292;0;0;1;1;2.828009516;0
17021;3;41;0;1;1;4;0;NA;0;0;1;1;3.361976669;0
17022;2;37;1;0;0;4;1;2.701619311;0;1;0;1;1.997661214;0
17023;2;45;1;0;0;4;1;2.388527523;0;1;0;1;4.383627916;0
17024;3;48;NA;NA;0;3;1;3.075774981;0;0;1;1;4.255794545;NA
17025;3;48;0;1;0;4;1;3.624340933;0;0;1;1;3.789420683;0
17026;NA;31;1;0;0;5;1;4.019405766;NA;NA;NA;1;NA;0
17027;1;29;1;0;0;3;1;2.822980168;1;0;0;1;2.730523057;0
17028;1;32;NA;NA;0;5;1;1.871802177;1;0;0;1;3.995019925;NA
17029;NA;51;0;0;0;4;0;NA;NA;NA;NA;1;3.025504432;1
17030;1;42;1;0;0;4;1;3.005301725;1;0;0;1;3.328075117;0
17031;1;36;0;0;0;3;1;2.668829488;1;0;0;1;3.442019376;1
17032;3;45;1;0;0;5;1;3.852599585;0;0;1;1;4.722953222;0
17033;1;40;0;0;0;3;1;2.733368009;1;0;0;0;NA;1
17034;1;28;NA;NA;2;4;1;2.26336438;1;0;0;1;4.252949592;NA
17035;NA;50;NA;NA;0;4;1;3.138833117;NA;NA;NA;1;3.274965292;NA
17036;2;30;1;0;1;5;1;3.516127348;0;1;0;1;3.512799558;0
17037;1;29;0;0;1;4;1;2.634927936;1;0;0;1;2.95651156;1
17038;NA;39;0;0;0;3;0;NA;NA;NA;NA;1;2.878550019;1
17039;1;53;0;0;0;3;1;3.896518819;1;0;0;1;3.218875825;1
17040;NA;50;NA;NA;0;4;1;2.525728644;NA;NA;NA;1;NA;NA
17041;2;30;1;0;0;3;0;NA;0;1;0;0;NA;0
17042;2;30;NA;NA;0;5;1;3.831980298;0;1;0;1;1.975682307;NA
17043;3;51;0;0;0;3;1;3.662081261;0;0;1;1;3.328075117;1
17044;1;29;1;0;0;5;1;3.42651519;1;0;0;1;3.598365447;0
17045;NA;52;NA;NA;0;2;1;2.668829488;NA;NA;NA;0;NA;NA
17046;NA;39;NA;NA;0;4;0;NA;NA;NA;NA;1;3.100092289;NA
17047;3;36;0;1;1;4;1;3.677057715;0;0;1;1;3.852599585;0
17048;1;37;1;0;0;3;1;2.832897604;1;0;0;1;4.055123849;0
17049;1;40;0;0;0;5;1;2.851151045;1;0;0;1;4.135166557;1
17050;1;48;0;0;0;4;1;3.274965292;1;0;0;1;4.172906885;1
17051;2;40;0;0;0;4;1;3.558091547;0;1;0;1;3.231614851;1
17052;1;40;NA;NA;0;2;1;2.561867691;1;0;0;NA;NA;NA
17053;3;32;NA;NA;0;4;1;3.442019376;0;0;1;1;3.937340813;NA
17054;2;28;1;0;0;4;1;-0.223143551;0;1;0;1;2.844406127;0
17055;3;32;0;0;0;4;0;NA;0;0;1;1;2.981204173;1
17056;2;54;1;0;0;4;0;NA;0;1;0;1;4.126582813;0
17057;1;43;1;0;0;3;1;3.070063435;1;0;0;1;3.937340813;0
17058;2;36;NA;NA;3;4;0;NA;0;1;0;1;4.358310108;NA
17059;3;45;0;1;0;4;1;3.940460941;0;0;1;1;3.778491613;0
17060;3;33;NA;NA;1;5;0;NA;0;0;1;1;3.244193633;NA
17061;2;33;1;0;1;3;0;NA;0;1;0;1;3.735836437;0
17062;1;39;0;0;0;4;0;NA;1;0;0;1;3.437405672;1
17063;2;52;1;0;0;3;1;3.912023005;0;1;0;1;4.545746766;0
17064;1;35;NA;NA;0;2;0;NA;1;0;0;NA;NA;NA
17065;3;50;1;0;0;4;1;3.96551169;0;0;1;1;3.852599585;0
17066;2;38;1;0;0;4;1;3.274965292;0;1;0;1;3.872802292;0
17067;1;26;0;0;1;3;1;3.17805383;1;0;0;1;3.401197382;1
17068;3;39;0;0;0;5;1;3.58512022;0;0;1;1;3.767441777;1
17069;1;53;1;0;0;4;1;3.649658741;1;0;0;1;NA;0
17070;1;36;0;0;1;3;1;2.26336438;1;0;0;1;2.956561559;1
17071;1;42;NA;NA;0;4;1;1.832581464;1;0;0;NA;NA;NA
17072;1;43;0;1;0;4;0;NA;1;0;0;0;NA;0
17073;3;42;0;1;0;4;1;3.361976669;0;0;1;1;4.37357758;0
17074;NA;50;0;0;0;1;0;NA;NA;NA;NA;1;3.501738611;1
17075;1;50;0;1;0;4;1;3.218875825;1;0;0;1;4.438116101;0
17076;2;49;1;0;0;4;1;NA;0;1;0;1;4.314635045;0
17077;2;51;1;0;0;2;1;3.958979989;0;1;0;1;2.312154544;0
17078;1;54;1;0;0;3;0;NA;1;0;0;1;3.767441777;0
17079;1;43;0;0;0;5;1;3.347708697;1;0;0;1;3.516127348;1
17080;1;49;0;0;0;3;0;NA;1;0;0;1;NA;1
17081;2;50;0;0;0;5;1;4.342805922;0;1;0;1;5.818712441;1
17082;1;36;1;0;0;4;1;2.866899402;1;0;0;1;3.218875825;0
17083;NA;40;NA;NA;0;4;0;NA;NA;NA;NA;1;3.361976669;NA
17084;3;37;0;0;1;5;1;3.862751956;0;0;1;1;4.487987931;1
17085;2;33;1;0;1;5;1;3.361976669;0;1;0;1;3.544298225;0
17086;2;31;1;0;2;5;0;NA;0;1;0;1;3.767441777;0
17087;2;29;1;0;0;5;1;3.744968921;0;1;0;1;4.477118259;0
17088;3;47;0;0;0;3;1;2.841581594;0;0;1;1;4.142829429;1
17089;2;29;NA;NA;0;5;1;3.968112472;0;1;0;1;4.971414581;NA
17090;3;28;0;0;0;3;1;3.442019376;0;0;1;1;3.858677025;1
17091;3;43;0;0;0;5;1;3.300101265;0;0;1;0;NA;1
17092;1;47;NA;NA;0;2;1;3.17805383;1;0;0;1;NA;NA
17093;NA;51;NA;NA;0;5;1;NA;NA;NA;NA;1;3.813288165;NA
17094;3;43;0;1;0;5;1;4.382026635;0;0;1;1;4.094344562;0
17095;3;30;NA;NA;0;4;0;NA;0;0;1;1;4.135166557;NA
17096;2;51;1;0;0;4;0;NA;0;1;0;0;NA;0
17097;3;40;0;1;0;5;1;3.58512022;0;0;1;1;3.729701449;0
17098;3;37;0;1;0;5;1;3.949763333;0;0;1;1;4.055123849;0
17099;NA;40;NA;NA;0;3;0;NA;NA;NA;NA;1;3.218875825;NA
17100;3;36;0;1;1;5;1;4.364445097;0;0;1;1;3.986130978;0
17101;2;39;0;1;0;4;1;3.138833117;0;1;0;1;4.087913672;0
17102;1;25;0;0;0;5;1;3.401197382;1;0;0;1;3.172355809;1
17103;1;38;0;0;0;3;0;NA;1;0;0;1;3.249181174;1
17104;1;26;0;0;0;4;1;2.430741489;1;0;0;1;2.404863942;1
17105;2;44;0;1;0;4;1;2.180888158;0;1;0;1;4.375595744;0
17106;1;36;0;0;0;4;1;3.401197382;1;0;0;1;3.091042453;1
17107;2;46;0;1;0;4;0;NA;0;1;0;1;4.156219966;0
17108;1;53;0;0;0;4;1;3.012419192;1;0;0;1;3.824263097;1
17109;1;38;0;0;0;3;1;4.062595864;1;0;0;1;3.442019376;1
17110;1;25;0;0;1;3;0;NA;1;0;0;1;2.668829488;1
17111;1;50;1;0;1;2;1;2.26336438;1;0;0;1;2.668829488;0
17112;2;26;1;0;0;4;1;3.649658741;0;1;0;1;3.018205129;0
17113;2;48;1;0;0;5;1;NA;0;1;0;1;3.744968921;0
17114;3;27;1;0;1;5;1;3.463998283;0;0;1;1;3.199457739;0
17115;1;35;0;0;1;4;1;3.336658861;1;0;0;1;2.368724895;1
17116;2;38;0;0;2;4;1;3.575550769;0;1;0;1;3.608836746;1
17117;2;34;0;0;1;5;1;4.2782674;0;1;0;1;3.937340813;1
17118;3;42;1;0;0;4;1;4.314635045;0;0;1;1;4.342805922;0
17119;NA;35;NA;NA;2;5;1;4.017383521;NA;NA;NA;1;3.852599585;NA
17120;3;39;1;0;1;5;1;4.2782674;0;0;1;1;3.831980298;0
17121;1;51;0;0;0;4;1;2.851151045;1;0;0;0;NA;1
17122;1;38;NA;NA;0;3;0;NA;1;0;0;NA;NA;NA
17123;1;45;1;0;0;4;1;1.084709383;1;0;0;1;4.26484438;0
17124;3;33;0;1;0;5;1;2.225624052;0;0;1;1;3.821508998;0
17125;2;33;0;1;1;5;0;NA;0;1;0;1;4.150434029;0
17126;2;38;NA;NA;1;5;0;NA;0;1;0;1;4.49980967;NA
17127;2;31;0;1;0;3;1;3.872802292;0;1;0;1;4.012564235;0
17128;2;35;0;1;0;2;0;NA;0;1;0;1;4.342805922;0
17129;1;47;0;0;0;3;0;NA;1;0;0;1;2.851151045;1
17130;1;53;0;0;0;4;0;NA;1;0;0;1;NA;1
17131;2;32;0;1;0;3;1;3.074294596;0;1;0;1;3.408496684;0
17132;2;40;1;0;0;5;1;3.744968921;0;1;0;1;3.58512022;0
17133;NA;49;NA;NA;0;3;1;2.659260037;NA;NA;NA;1;2.445685937;NA
17134;3;48;0;1;0;5;1;3.686472714;0;0;1;1;3.361976669;0
17135;2;45;NA;NA;1;3;0;NA;0;1;0;1;4.74827103;NA
17136;NA;45;1;0;1;5;1;4.74827103;NA;NA;NA;0;NA;0
17137;1;33;0;0;0;5;1;2.864704011;1;0;0;1;2.71857158;1
17138;1;34;NA;NA;1;4;0;NA;1;0;0;1;3.472324726;NA
17139;1;48;0;0;0;5;0;NA;1;0;0;1;3.361976669;1
17140;2;37;1;0;0;4;1;NA;0;1;0;1;NA;0
17141;3;44;1;0;0;2;1;4.095945844;0;0;1;0;NA;0
17142;3;32;0;1;1;5;1;3.778491613;0;0;1;1;3.872802292;0
17143;1;43;0;0;0;5;1;2.708050201;1;0;0;1;3.624340933;1
17144;3;35;1;0;1;5;1;3.544298225;0;0;1;1;3.649658741;0
17145;1;48;0;0;0;2;1;3.688879454;1;0;0;1;3.912023005;1
17146;1;43;NA;NA;0;4;1;2.668829488;1;0;0;1;3.074294596;NA
17147;1;50;0;0;0;4;1;2.95651156;1;0;0;1;3.566277132;1
17148;2;30;1;0;2;5;1;3.074294596;0;1;0;1;3.649658741;0
17149;2;48;0;1;0;5;1;2.995732274;0;1;0;1;3.89260492;0
17150;3;38;1;0;0;4;1;3.481240089;0;0;1;1;4.700480366;0
17151;2;36;1;0;0;5;1;3.218875825;0;1;0;1;2.95651156;0
17152;NA;43;1;0;0;5;1;4.135166557;NA;NA;NA;1;3.244193633;0
17153;1;30;0;0;1;4;0;NA;1;0;0;1;3.592500327;1
17154;2;44;NA;NA;0;5;1;4.061768392;0;1;0;1;2.94533826;NA
17155;3;38;0;0;0;3;1;4.884403204;0;0;1;1;3.138833117;1
17156;1;36;0;1;0;4;1;3.138833117;1;0;0;1;4.884403204;0
17157;1;28;0;0;0;3;0;NA;1;0;0;1;2.851151045;1
17158;NA;44;NA;NA;0;5;0;NA;NA;NA;NA;1;2.708050201;NA
17159;2;48;1;0;0;3;1;2.733368009;0;1;0;1;3.755019257;0
17160;2;46;1;0;0;3;0;NA;0;1;0;1;4.278278511;0
17161;1;44;1;0;0;4;1;3.179655112;1;0;0;1;3.821508998;0
17162;NA;52;NA;NA;0;3;0;NA;NA;NA;NA;1;3.361976669;NA
17163;2;39;1;0;0;3;1;NA;0;1;0;1;2.903022875;0
17164;2;26;0;0;0;3;1;1.940605097;0;1;0;1;3.179655112;1
17165;2;28;0;1;2;5;0;NA;0;1;0;1;3.937340813;0
17166;1;52;0;0;0;2;1;2.496979231;1;0;0;1;3.749504076;1
17167;1;40;1;0;0;3;1;1.838481186;1;0;0;1;4.2782674;0
17168;NA;50;NA;NA;0;2;1;2.733368009;NA;NA;NA;1;3.179655112;NA
17169;1;35;0;0;1;2;0;NA;1;0;0;1;3.199457739;1
17170;1;30;0;0;0;4;1;3.283414346;1;0;0;1;2.26436388;1
17171;1;54;0;0;0;4;1;NA;1;0;0;1;NA;1
17172;1;51;1;0;0;1;1;2.590267165;1;0;0;1;NA;0
17173;3;33;0;1;0;4;1;3.308106959;0;0;1;1;3.872802292;0
17174;1;25;NA;NA;0;4;1;2.95651156;1;0;0;1;3.218875825;NA
17175;1;52;0;0;0;2;0;NA;1;0;0;1;2.381147415;1
17176;1;36;NA;NA;1;5;0;NA;1;0;0;0;NA;NA
17177;1;53;0;0;0;3;0;NA;1;0;0;1;2.224143667;1
17178;NA;32;NA;NA;1;5;1;2.35867456;NA;NA;NA;NA;NA;NA
17179;NA;42;NA;NA;0;5;0;NA;NA;NA;NA;1;3.074294596;NA
17180;NA;40;NA;NA;0;4;1;2.813410717;NA;NA;NA;1;1.059391576;NA
17181;1;29;NA;NA;0;3;1;3.259697819;1;0;0;1;3.516127348;NA
17182;2;36;1;0;2;4;1;3.516127348;0;1;0;1;3.968112472;0
17183;1;36;0;1;1;3;1;2.402114688;1;0;0;1;3.767441777;0
17184;1;47;0;0;0;5;1;3.640435784;1;0;0;1;3.510066159;1
17185;1;41;0;0;0;5;1;3.204347724;1;0;0;1;3.632851623;1
17186;1;47;1;0;1;5;0;NA;1;0;0;1;2.905218266;0
17187;2;44;0;0;0;5;1;3.814738491;0;1;0;1;3.505870848;1
17188;2;38;NA;NA;1;5;0;NA;0;1;0;1;1.966112856;NA
17189;2;37;NA;NA;2;5;0;NA;0;1;0;1;3.852599585;NA
17190;NA;45;1;0;1;5;1;4.342805922;NA;NA;NA;0;NA;0
17191;1;46;1;0;0;5;1;2.668829488;1;0;0;1;3.529998945;0
17192;1;37;0;1;1;2;0;NA;1;0;0;1;4.361382307;0
17193;2;34;1;0;1;5;0;NA;0;1;0;1;4.087913672;0
17194;NA;40;1;0;0;3;1;4.135166557;NA;NA;NA;1;4.012564235;0
17195;2;43;0;0;0;4;1;4.358310108;0;1;0;1;3.674351354;1
17196;1;36;0;0;0;3;1;3.074294596;1;0;0;1;2.931193752;1
17197;2;35;0;0;0;4;0;NA;0;1;0;1;3.292983797;1
17198;2;30;1;0;0;5;1;2.732742814;0;1;0;1;2.733368009;0
17199;2;29;1;0;0;5;1;2.733368009;0;1;0;1;2.732742814;0
17200;2;31;NA;NA;1;5;0;NA;0;1;0;1;3.17805383;NA
17201;3;35;0;1;1;4;1;4.086376393;0;0;1;1;4.317488114;0
17202;2;54;NA;NA;0;1;0;NA;0;1;0;NA;NA;NA
17203;1;48;0;0;0;4;1;6.008332392;1;0;0;1;6.330120076;1
17204;2;41;1;0;0;3;0;NA;0;1;0;1;3.649658741;0
17205;1;53;0;0;0;3;1;3.218875825;1;0;0;1;2.874035339;1
17206;3;31;1;0;0;4;1;3.789420683;0;0;1;1;3.649658741;0
17207;3;47;1;0;0;4;1;3.688879454;0;0;1;1;3.544298225;0
17208;2;50;NA;NA;0;3;1;3.179655112;0;1;0;1;4.244365849;NA
17209;NA;34;NA;NA;1;4;1;3.58512022;NA;NA;NA;1;4.358310108;NA
17210;2;40;1;0;1;5;1;4.095945844;0;1;0;1;4.824460168;0
17211;2;48;0;0;0;3;1;4.012564235;0;1;0;1;4.528908201;1
17212;1;47;1;0;0;3;1;3.912023005;1;0;0;0;NA;0
17213;1;36;0;0;0;3;1;3.218875825;1;0;0;1;3.442019376;1
17214;1;40;1;0;0;1;0;NA;1;0;0;1;3.789420683;0
17215;3;31;0;1;1;4;1;4.095945844;0;0;1;1;4.2782674;0
17216;2;41;1;0;0;4;1;3.394766491;0;1;0;1;3.487139811;0
17217;3;37;1;0;1;5;1;3.061872076;0;0;1;1;3.361976669;0
17218;1;38;NA;NA;1;3;1;3.328075117;1;0;0;1;3.274965292;NA
17219;2;34;0;1;1;4;0;NA;0;1;0;1;4.2782674;0
17220;NA;47;NA;NA;1;4;1;4.055123849;NA;NA;NA;1;4.2782674;NA
17221;NA;43;NA;NA;0;4;1;2.455736272;NA;NA;NA;NA;NA;NA
17222;1;42;0;0;0;3;1;3.361976669;1;0;0;1;3.274965292;1
17223;3;32;0;1;0;4;1;3.872802292;0;0;1;1;4.460588957;0
17224;3;27;0;1;0;5;1;4.055123849;0;0;1;1;4.2782674;0
17225;2;35;0;1;0;5;1;4.012564235;0;1;0;1;5.559201246;0
17226;1;52;0;0;0;3;0;NA;1;0;0;1;3.391829632;1
17227;2;51;1;0;0;3;1;3.955040391;0;1;0;1;3.649658741;0
17228;2;32;1;0;0;4;1;4.409295663;0;1;0;1;4.43241808;0
17229;1;38;NA;NA;1;5;0;NA;1;0;0;1;2.95651156;NA
17230;NA;52;NA;NA;0;5;1;3.096273503;NA;NA;NA;0;NA;NA
17231;NA;32;0;1;0;5;1;4.021222297;NA;NA;NA;1;3.516127348;0
17232;3;52;0;0;0;4;1;3.79869432;0;0;1;1;3.912023005;1
17233;1;47;0;0;0;4;1;4.409945224;1;0;0;1;3.394766491;1
17234;1;38;0;0;0;2;0;NA;1;0;0;0;NA;1
17235;3;48;0;1;0;5;1;3.912023005;0;0;1;1;3.707927649;0
17236;2;32;0;0;0;4;1;3.361976669;0;1;0;1;2.096310295;1
17237;NA;39;0;1;0;5;1;4.460588957;NA;NA;NA;1;3.872802292;0
17238;3;50;NA;NA;0;5;1;4.150434029;0;0;1;1;4.565949473;NA
17239;2;45;0;0;0;5;1;3.721979403;0;1;0;1;3.544298225;1
17240;2;53;NA;NA;0;3;1;NA;0;1;0;NA;NA;NA
17241;NA;39;1;0;1;5;1;2.668829488;NA;NA;NA;1;4.605170186;0
17242;2;34;0;0;1;4;1;3.244193633;0;1;0;1;3.544298225;1
17243;2;52;1;0;0;4;1;3.778491613;0;1;0;1;3.842343085;0
17244;NA;36;NA;NA;1;5;1;4.055123849;NA;NA;NA;1;3.949763333;NA
17245;1;41;1;0;0;1;0;NA;1;0;0;1;3.665162927;0
17246;1;38;0;0;0;3;1;2.525728644;1;0;0;1;2.835883573;1
17247;3;39;0;1;0;5;1;4.2782674;0;0;1;1;3.872802292;0
17248;NA;51;NA;NA;0;3;1;3.036554268;NA;NA;NA;1;3.036554268;NA
17249;1;27;0;0;1;4;1;3.506557897;1;0;0;1;3.647225227;1
17250;2;53;0;0;0;5;1;2.847174896;0;1;0;1;3.604196367;1
17251;2;36;1;0;1;4;1;3.58512022;0;1;0;1;4.055123849;0
17252;1;46;0;0;0;4;1;3.544298225;1;0;0;1;3.274965292;1
17253;1;43;NA;NA;0;2;0;NA;1;0;0;1;NA;NA
17254;1;45;1;0;0;4;1;3.487139811;1;0;0;1;3.305887202;0
17255;3;32;NA;NA;1;4;0;NA;0;0;1;1;2.445685937;NA
17256;NA;34;NA;NA;1;5;1;3.274965292;NA;NA;NA;1;3.274965292;NA
17257;2;33;0;1;1;4;1;3.969181419;0;1;0;1;3.143820659;0
17258;3;27;NA;NA;1;5;1;2.733368009;0;0;1;1;3.649658741;NA
17259;NA;50;NA;NA;0;5;1;4.705711415;NA;NA;NA;1;3.179655112;NA
17260;NA;50;NA;NA;0;5;1;2.591868447;NA;NA;NA;1;2.981204173;NA
17261;NA;53;NA;NA;0;3;0;NA;NA;NA;NA;NA;NA;NA
17262;1;33;1;0;0;5;0;NA;1;0;0;1;4.055123849;0
17263;3;39;1;0;2;4;1;4.055123849;0;0;1;1;3.843030134;0
17264;2;30;1;0;0;5;1;3.42651519;0;1;0;1;3.274965292;0
17265;1;37;0;0;0;3;0;NA;1;0;0;1;3.361976669;1
17266;1;54;0;0;0;5;1;3.230747386;1;0;0;1;3.797360097;1
17267;1;36;0;0;1;4;1;3.442019376;1;0;0;1;3.544298225;1
17268;2;34;1;0;1;5;1;4.135166557;0;1;0;1;4.565949473;0
17269;2;39;1;0;0;5;0;NA;0;1;0;1;4.342805922;0
17270;1;38;NA;NA;1;4;1;NA;1;0;0;1;4.043950548;NA
17271;1;34;0;0;0;5;0;NA;1;0;0;1;3.159452404;1
17272;3;37;0;1;1;5;0;NA;0;0;1;1;3.544298225;0
17273;NA;38;0;0;1;3;0;NA;NA;NA;NA;1;3.401197382;1
17274;NA;42;0;1;1;5;1;4.342805922;NA;NA;NA;1;3.937340813;0
17275;2;46;1;0;0;4;0;NA;0;1;0;1;4.403430543;0
17276;NA;33;NA;NA;0;5;1;2.731172619;NA;NA;NA;1;2.556033994;NA
17277;2;42;1;0;0;5;1;4.071653151;0;1;0;1;3.842343085;0
17278;3;50;1;0;0;4;1;3.585133553;0;0;1;1;3.778491613;0
17279;3;38;0;0;1;2;0;NA;0;0;1;0;NA;1
17280;3;28;0;1;1;3;0;NA;0;0;1;1;4.244365849;0
17281;NA;39;1;0;1;4;1;4.496956601;NA;NA;NA;1;4.565949473;0
17282;2;39;0;1;0;5;1;4.055123849;0;1;0;1;4.2782674;0
17283;3;54;0;1;0;3;1;3.675634227;0;0;1;1;3.649658741;0
17284;3;43;1;0;1;2;1;3.649658741;0;0;1;0;NA;0
17285;2;31;0;1;0;4;1;4.828313737;0;1;0;0;NA;0
